2019-06-16 23:07:19,334 [Worker-26: Updating Maven Project] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.plugins:maven-compiler-plugin:3.7.0: Plugin org.apache.maven.plugins:maven-compiler-plugin:3.7.0 or one of its dependencies could not be resolved: Failed to read artifact descriptor for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0
2019-06-16 23:07:19,339 [Worker-26: Updating Maven Project] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.plugins:maven-compiler-plugin:3.7.0: Plugin org.apache.maven.plugins:maven-compiler-plugin:3.7.0 or one of its dependencies could not be resolved: Failed to read artifact descriptor for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0
2019-06-16 23:07:19,612 [Worker-26: Updating Maven Project] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for JAVAEE-Sistema-De-Ventas
2019-06-16 23:07:19,651 [Worker-26: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 1 sec
2019-06-16 23:07:21,258 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:07:21,259 [Worker-34: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:07:21,280 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:07:21,297 [Worker-34: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:07:21,298 [Worker-34: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of JAVAEE-Sistema-De-Ventas
2019-06-16 23:07:21,304 [Worker-34: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for JAVAEE-Sistema-De-Ventas
2019-06-16 23:07:21,309 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0 is missing, no dependency information available
2019-06-16 23:07:21,316 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.plugins:maven-compiler-plugin:3.7.0: Plugin org.apache.maven.plugins:maven-compiler-plugin:3.7.0 or one of its dependencies could not be resolved: Cannot access central (https://repo.maven.apache.org/maven2) in offline mode and the artifact org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0 has not been downloaded from it before.
2019-06-16 23:07:21,320 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0 is missing, no dependency information available
2019-06-16 23:07:21,327 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Failed to retrieve plugin descriptor for org.apache.maven.plugins:maven-compiler-plugin:3.7.0: Plugin org.apache.maven.plugins:maven-compiler-plugin:3.7.0 or one of its dependencies could not be resolved: Cannot access central (https://repo.maven.apache.org/maven2) in offline mode and the artifact org.apache.maven.plugins:maven-compiler-plugin:jar:3.7.0 has not been downloaded from it before.
2019-06-16 23:07:21,358 [Worker-34: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:07:37,802 [Worker-34: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas
2019-06-16 23:07:37,804 [Worker-34: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2019-06-16 23:08:07,539 [Worker-33: Launching Executing install in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas
2019-06-16 23:08:07,540 [Worker-33: Launching Executing install in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2019-06-16 23:09:14,999 [Worker-37: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas
2019-06-16 23:09:14,999 [Worker-37: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2019-06-16 23:10:41,294 [Worker-39: Launching Executing install in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas
2019-06-16 23:10:41,294 [Worker-39: Launching Executing install in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2019-06-16 23:11:51,861 [Worker-33: Building workspace] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: JAVAEE-Sistema-De-Ventas:JAVAEE-Sistema-De-Ventas:0.0.1-SNAPSHOT @ /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/pom.xml.
2019-06-16 23:11:57,181 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:11:57,203 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:11:57,209 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:11:57,218 [Worker-33: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:11:57,223 [Worker-33: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of JAVAEE-Sistema-De-Ventas
2019-06-16 23:11:57,223 [Worker-33: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for JAVAEE-Sistema-De-Ventas
2019-06-16 23:11:57,269 [Worker-33: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:12:08,648 [Worker-39: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate - /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas
2019-06-16 23:12:08,648 [Worker-39: Launching Executing clean in _home_uriel_Documents_workspace-JSP and Servlets Java EE_JAVAEE-Sistema-De-Ventas] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B clean
2019-06-16 23:13:26,917 [Worker-39: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2019-06-16 23:13:28,855 [Worker-39: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: JAVAEE-Sistema-De-Ventas:JAVAEE-Sistema-De-Ventas:0.0.1-SNAPSHOT @ /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/pom.xml.
2019-06-16 23:13:33,349 [Worker-39: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /JAVAEE-Sistema-De-Ventas/src
2019-06-16 23:13:33,351 [Worker-39: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Not adding source folder /JAVAEE-Sistema-De-Ventas/src/test/java because it overlaps with /JAVAEE-Sistema-De-Ventas/src
2019-06-16 23:13:37,024 [Worker-39: Updating Maven Project] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for JAVAEE-Sistema-De-Ventas
2019-06-16 23:13:37,053 [Worker-39: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 10 sec
2019-06-16 23:13:38,713 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:13:38,714 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:13:38,720 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:13:38,721 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:13:38,722 [Worker-39: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of JAVAEE-Sistema-De-Ventas
2019-06-16 23:13:38,722 [Worker-39: Building workspace] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for JAVAEE-Sistema-De-Ventas
2019-06-16 23:13:38,746 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:16,205 [Worker-42: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:16,206 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:14:16,209 [Worker-42: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:16,211 [Worker-42: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:14:18,319 [Worker-43: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:18,320 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:14:18,346 [Worker-43: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:18,349 [Worker-43: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:14:25,653 [Worker-44: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:25,659 [Worker-44: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:14:25,668 [Worker-44: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:14:25,669 [Worker-44: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:15:43,454 [Worker-46: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:43,455 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:15:43,476 [Worker-46: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:43,477 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:15:52,375 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:52,387 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:15:52,389 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:52,390 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:15:53,510 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:53,524 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:15:53,527 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:15:53,528 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:16:03,864 [Worker-46: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:16:03,865 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:16:03,868 [Worker-46: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:16:03,869 [Worker-46: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:19:16,185 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:16,186 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:19:16,195 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:16,197 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:19:34,580 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:34,607 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:19:34,609 [Worker-45: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:34,610 [Worker-45: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:19:43,356 [Worker-49: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:43,357 [Worker-49: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:19:43,364 [Worker-49: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:19:43,365 [Worker-49: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:29:08,357 [Worker-55: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:29:08,363 [Worker-55: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:29:08,366 [Worker-55: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:29:08,367 [Worker-55: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:29:29,409 [Worker-52: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:29:29,411 [Worker-52: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:29:29,415 [Worker-52: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:29:29,417 [Worker-52: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:15,706 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:15,708 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:15,716 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:15,717 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:28,193 [Worker-56: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:28,194 [Worker-56: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:28,201 [Worker-56: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:28,202 [Worker-56: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:32,013 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:32,029 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:32,046 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:32,051 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:35,128 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:35,129 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:35,132 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:35,136 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:40,401 [Worker-53: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:40,403 [Worker-53: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:40,405 [Worker-53: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:40,411 [Worker-53: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:31:44,247 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:44,248 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:31:44,256 [Worker-39: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:31:44,257 [Worker-39: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:32:02,377 [Worker-54: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:32:02,378 [Worker-54: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:32:02,386 [Worker-54: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:32:02,387 [Worker-54: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/test/resources
2019-06-16 23:32:04,688 [Worker-52: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2019-06-16 23:32:04,691 [Worker-52: Building workspace] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/uriel/Documents/workspace-JSP and Servlets Java EE/JAVAEE-Sistema-De-Ventas/src/main/resources
2019-06-16 23:32:04,693 [Worker-52: Building workspace] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
